CTE, steer_value
-1.2572,0.219256
-1.2448,0.217093
-1.2386,0.216012
-1.2258,0.21378
-1.2192,0.212628
-1.2127,0.211495
-1.1992,0.20914
-1.1923,0.207937
-1.1784,0.205513
-1.1714,0.204292
-1.1642,0.203036
-1.1496,0.20049
-1.1422,0.1992
-1.1271,0.196566
-1.1193,0.195206
-1.1037,0.192485
-1.0957,0.19109
-1.0875,0.18966
-1.071,0.186782
-1.0626,0.185317
-1.0541,0.183835
-1.0367,0.1808
-1.0278,0.179248
-1.0097,0.176092
-1.0004,0.17447
-0.9816,0.171191
-0.972,0.169517
-0.9622,0.167808
-0.9423,0.164337
-0.9321,0.162558
-0.9114,0.158948
-0.9008,0.1571
-0.8792,0.153332
-0.8682,0.151414
-0.857,0.149461
-0.8342,0.145484
-0.8225,0.143444
-0.7987,0.139293
-0.7865,0.137166
-0.7617,0.13284
-0.749,0.130626
-0.7361,0.128376
-0.7098,0.123789
-0.6964,0.121452
-0.669,0.116674
-0.655,0.114232
-0.6408,0.111756
-0.6118,0.106698
-0.597,0.104117
-0.5668,0.0988499
-0.5513,0.0961467
-0.5357,0.0934261
-0.5038,0.0878627
-0.471,0.0821424
-0.4372,0.0762477
-0.42,0.073248
-0.3848,0.0671091
-0.3669,0.0639874
-0.3487,0.0608133
-0.3116,0.054343
-0.2926,0.0510294
-0.254,0.0442976
-0.2343,0.0408619
-0.2143,0.0373739
-0.1736,0.0302758
-0.1529,0.0266658
-0.1106,0.0192886
-0.089,0.0155216
-0.0672,0.0117197
-0.0228,0.00397632
-0.0002,3.488e-05
0.0458,-0.00798752
0.0693,-0.0120859
0.1185,-0.0206664
0.1445,-0.0252008
0.1715,-0.0299096
0.2293,-0.0399899
0.2603,-0.0453963
-0.3605,0.0628712
0.3489,-0.0608482
0.4044,-0.0705274
0.4343,-0.0757419
0.4649,-0.0810786
0.5279,-0.0920658
0.5607,-0.0977861
0.6249,-0.108983
0.6585,-0.114842
0.7246,-0.12637
0.7575,-0.132108
0.7912,-0.137985
0.8576,-0.149565
0.8899,-0.155199
0.9551,-0.166569
0.9877,-0.172255
1.0512,-0.183329
1.0822,-0.188736
1.1138,-0.194247
1.1746,-0.20485
1.2043,-0.21003
1.2342,-0.215244
1.2922,-0.22536
1.3202,-0.230243
1.3756,-0.239905
1.4028,-0.244648
1.4289,-0.2492
1.4801,-0.258129
1.5052,-0.262507
1.5533,-0.270896
1.5761,-0.274872
1.5989,-0.278848
1.6423,-0.286417
1.6629,-0.29001
1.7031,-0.297021
1.7218,-0.300282
1.7391,-0.303299
1.7706,-0.308793
1.7848,-0.311269
1.8103,-0.315716
1.8218,-0.317722
1.8426,-0.321349
1.8519,-0.322971
1.8607,-0.324506
1.8763,-0.327227
1.8834,-0.328465
1.8959,-0.330645
1.9015,-0.331622
1.9114,-0.333348
1.9158,-0.334116
1.9198,-0.334813
1.9269,-0.336051
1.9302,-0.336627
1.9365,-0.337726
1.9395,-0.338249
1.9423,-0.338737
1.9478,-0.339696
1.9504,-0.34015
1.9554,-0.341022
1.9577,-0.341423
1.9599,-0.341807
1.9641,-0.342539
1.966,-0.34287
1.9697,-0.343516
1.9714,-0.343812
1.973,-0.344091
1.976,-0.344614
1.9773,-0.344841
1.9798,-0.345277
1.9809,-0.345469
1.982,-0.345661
1.9839,-0.345992
1.9847,-0.346132
1.9855,-0.346271
1.9867,-0.34648
1.9873,-0.346585
1.9882,-0.346742
1.9885,-0.346794
1.9888,-0.346847
1.9891,-0.346899
1.9892,-0.346916
1.9892,-0.346916
1.9891,-0.346899
1.9889,-0.346864
1.9884,-0.346777
1.9881,-0.346725
1.9873,-0.346585
1.9868,-0.346498
1.9862,-0.346393
1.985,-0.346184
1.9843,-0.346062
1.9836,-0.34594
1.9819,-0.345643
1.981,-0.345486
1.9801,-0.345329
1.9781,-0.344981
1.977,-0.344789
1.9748,-0.344405
1.9736,-0.344196
1.9724,-0.343987
1.9698,-0.343533
1.9685,-0.343306
1.9671,-0.343062
1.9643,-0.342574
1.9628,-0.342312
1.9598,-0.341789
1.9582,-0.34151
1.9566,-0.341231
1.9533,-0.340656
1.9516,-0.340359
1.9499,-0.340063
1.9464,-0.339452
1.9445,-0.339121
1.9427,-0.338807
1.9389,-0.338144
1.937,-0.337813
1.935,-0.337464
1.9311,-0.336784
1.9291,-0.336435
1.927,-0.336069
1.9229,-0.335354
1.9208,-0.334988
1.9187,-0.334621
1.9144,-0.333871
1.9123,-0.333505
1.9101,-0.333121
1.9057,-0.332354
1.9034,-0.331953
1.9012,-0.331569
1.8966,-0.330767
1.8943,-0.330366
1.892,-0.329965
1.8873,-0.329145
1.885,-0.328744
1.8802,-0.327907
1.8778,-0.327488
1.8754,-0.32707
1.8705,-0.326215
1.8681,-0.325797
1.8656,-0.325361
1.8607,-0.324506
1.8582,-0.32407
1.8557,-0.323634
1.8506,-0.322745
1.8481,-0.322309
1.8456,-0.321873
1.8405,-0.320983
1.8379,-0.32053
1.8353,-0.320076
1.8302,-0.319187
1.8276,-0.318733
1.825,-0.31828
1.8198,-0.317373
1.8171,-0.316902
1.8145,-0.316449
1.8093,-0.315542
1.8066,-0.315071
1.804,-0.314618
1.7986,-0.313676
1.796,-0.313222
1.7933,-0.312752
1.788,-0.311827
1.7853,-0.311356
1.7826,-0.310885
1.7772,-0.309944
1.7745,-0.309473
1.7718,-0.309002
1.7664,-0.30806
1.7637,-0.307589
1.761,-0.307118
1.7556,-0.306177
1.7529,-0.305706
1.7502,-0.305235
1.7449,-0.304311
1.7422,-0.30384
1.7395,-0.303369
1.734,-0.30241
1.7313,-0.301939
1.7259,-0.300997
1.7232,-0.300526
1.7205,-0.300055
1.7149,-0.299079
1.7122,-0.298608
1.7094,-0.298119
1.7067,-0.297648
1.7011,-0.296672
1.6984,-0.296201
1.6956,-0.295713
1.6901,-0.294753
1.6872,-0.294248
1.6844,-0.293759
1.6789,-0.2928
1.6761,-0.292312
1.6733,-0.291824
1.6677,-0.290847
1.665,-0.290376
1.6594,-0.289399
1.6565,-0.288894
1.6537,-0.288405
1.6481,-0.287429
1.6453,-0.28694
1.6425,-0.286452
1.6368,-0.285458
1.634,-0.28497
1.6312,-0.284481
1.6255,-0.283487
1.6227,-0.282999
1.6198,-0.282493
1.6142,-0.281516
1.6114,-0.281028
1.6085,-0.280522
1.6029,-0.279546
1.6,-0.27904
1.5972,-0.278552
1.5915,-0.277558
1.5886,-0.277052
1.5858,-0.276564
1.5801,-0.275569
1.5771,-0.275046
1.5714,-0.274052
1.5685,-0.273546
1.5656,-0.273041
1.5599,-0.272047
1.557,-0.271541
1.5541,-0.271035
1.5483,-0.270024
1.5453,-0.2695
1.5394,-0.268471
1.5365,-0.267966
1.5334,-0.267425
1.5274,-0.266379
1.5244,-0.265855
1.5184,-0.264809
1.5153,-0.264268
1.5091,-0.263187
1.506,-0.262646
1.4998,-0.261565
1.4967,-0.261024
1.4903,-0.259908
1.4871,-0.25935
1.4807,-0.258234
1.4775,-0.257676
1.4711,-0.25656
1.4677,-0.255967
1.461,-0.254798
1.4543,-0.25363
1.4509,-0.253037
1.4441,-0.251851
1.4372,-0.250648
1.4337,-0.250037
1.4266,-0.248799
1.4195,-0.247561
1.4159,-0.246933
1.4085,-0.245642
1.4011,-0.244352
1.3973,-0.243689
1.3897,-0.242364
1.3859,-0.241701
1.3782,-0.240358
1.3743,-0.239678
1.3703,-0.23898
1.3623,-0.237585
1.3582,-0.23687
1.3541,-0.236155
1.3458,-0.234708
1.3416,-0.233975
1.3374,-0.233243
1.3287,-0.231725
1.3243,-0.230958
1.3199,-0.230191
1.3109,-0.228621
1.3063,-0.227819
1.3017,-0.227016
1.2923,-0.225377
1.2875,-0.22454
1.2826,-0.223685
1.2728,-0.221976
1.2677,-0.221087
1.2575,-0.219308
1.2523,-0.218401
1.247,-0.217477
1.2363,-0.215611
1.2308,-0.214652
1.2253,-0.213692
1.214,-0.211722
1.2083,-0.210728
1.2025,-0.209716
1.1906,-0.207641
1.1846,-0.206594
1.1785,-0.20553
1.166,-0.20335
1.1597,-0.202252
1.1533,-0.201136
1.1467,-0.199984
1.1334,-0.197665
1.1266,-0.196479
1.1197,-0.195276
1.1056,-0.192817
1.0985,-0.191578
1.0912,-0.190305
1.0765,-0.187742
1.0689,-0.186416
1.0613,-0.185091
1.0457,-0.18237
